,SICK_id,Premise,Hypothesis,Modifier,Premise/Hypothesis/Both,Part of Premise/Hypothesis Modified,Ground Truth,GT,Modifier Type,nli-deberta-v3-base,ynie/roberta-large-snli_mnli_fever_anli_R1_R2_R3-nli,pair-classification-decomposable-attention-elmo,CompressedGT
1044,1131,the turtle is always following the fish,the fish is following the turtle,always,Premise,Verb,Negation|Alternation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
1045,1131,the turtle is following the fish,the fish is always following the turtle,always,Hypothesis,Verb,Negation|Alternation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
1046,1131,the turtle is always following the fish,the fish is always following the turtle,always,Both,Verb,Negation|Alternation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
1047,1131,the turtle is never following the fish,the fish is following the turtle,never,Premise,Verb,Neutral,Neutral,Universal,Contradiction,Contradiction,FE,Neutral
1048,1131,the turtle is following the fish,the fish is never following the turtle,never,Hypothesis,Verb,Neutral,Neutral,Universal,Contradiction,Contradiction,FE,Neutral
1049,1131,the turtle is never following the fish,the fish is never following the turtle,never,Both,Verb,Neutral,Neutral,Universal,Contradiction,Contradiction,FE,Neutral
1051,1131,The turtle is following the good fish,"The fish is following the turtle
",good,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1052,1131,The turtle is following the fish,The fish is following the good turtle,good,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1053,1131,The turtle is following the good fish,The fish is following the good turtle,good,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1054,1131,The turtle is following all but one fish,"The fish is following the turtle
",all but one,Premise,Object,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
1055,1131,The turtle is following the fish,The fish is following all but one turtle,all but one,Hypothesis,Object,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
1056,1131,The turtle is following all but one fish,The fish is following all but one turtle,all but one,Both,Object,Negation|Alternation,Negation,Existential,Contradiction,Contradiction,FE,Contradiction
1057,1131,The turtle is following every fish,"The fish is following the turtle
",every,Premise,Object,Negation|Alternation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
1058,1131,The turtle is following the fish,The fish is following every turtle,every,Hypothesis,Object,Negation|Alternation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
1059,1131,The turtle is following every fish,The fish is following every turtle,every,Both,Object,Negation|Alternation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
1060,1131,The turtle is following the bad fish,"The fish is following the turtle
",bad,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1061,1131,The turtle is following the fish,The fish is following the bad turtle,bad,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1062,1131,The turtle is following the bad fish,The fish is following the bad turtle,bad,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1063,1131,The turtle is following the green fish,"The fish is following the turtle
",green,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1064,1131,The turtle is following the fish,The fish is following the green turtle,green,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
1065,1131,The turtle is following the green fish,The fish is following the green turtle,green,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1066,1131,The turtle is following the happy fish,"The fish is following the turtle
",happy,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1067,1131,The turtle is following the fish,The fish is following the happy turtle,happy,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1068,1131,The turtle is following the happy fish,The fish is following the happy turtle,happy,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1069,1131,The turtle is following the an abnormal fish,"The fish is following the turtle
",an abnormal,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1070,1131,The turtle is following the fish,The fish is following the an abnormal turtle,an abnormal,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1071,1131,The turtle is following the an abnormal fish,The fish is following the an abnormal turtle,an abnormal,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1072,1131,The turtle is following the sad fish,"The fish is following the turtle
",sad,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1073,1131,The turtle is following the fish,The fish is following the sad turtle,sad,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1074,1131,The turtle is following the sad fish,The fish is following the sad turtle,sad,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1075,1131,The turtle is following no fish,"The fish is following the turtle
",no,Premise,Object,Neutral,Neutral,Negation,Contradiction,Contradiction,FE,Neutral
1076,1131,The turtle is following the fish,The fish is following no turtle,no,Hypothesis,Object,Neutral,Neutral,Negation,Contradiction,Contradiction,FE,Neutral
1077,1131,The turtle is following no fish,The fish is following no turtle,no,Both,Object,Neutral,Neutral,Negation,Contradiction,Contradiction,FE,Neutral
1078,1131,The turtle is following some fish,"The fish is following the turtle
",some,Premise,Object,Negation|Alternation,Negation,Existential,Contradiction,Contradiction,FE,Contradiction
1079,1131,The turtle is following the fish,The fish is following some turtle,some,Hypothesis,Object,Negation|Alternation,Negation,Existential,Contradiction,Contradiction,FE,Contradiction
1080,1131,The turtle is following some fish,The fish is following some turtle,some,Both,Object,Negation|Alternation,Negation,Existential,Contradiction,Contradiction,FE,Contradiction
1081,1131,The turtle is following exactly one fish,"The fish is following the turtle
",exactly one,Premise,Object,Negation|Alternation,Negation,Existential,Contradiction,Contradiction,FE,Contradiction
1082,1131,The turtle is following the fish,The fish is following exactly one turtle,exactly one,Hypothesis,Object,Negation|Alternation,Negation,Existential,Contradiction,Contradiction,FE,Contradiction
1083,1131,The turtle is following exactly one fish,The fish is following exactly one turtle,exactly one,Both,Object,Negation|Alternation,Negation,Existential,Contradiction,Contradiction,FE,Contradiction
1084,1131,The turtle is following the an elegant fish,"The fish is following the turtle
",an elegant,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1085,1131,The turtle is following the fish,The fish is following the an elegant turtle,an elegant,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1086,1131,The turtle is following the an elegant fish,The fish is following the an elegant turtle,an elegant,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
1087,443,a blond girl is riding the waves,a blond girl is looking at the waves,NONE,NONE,NONE,Neutral,,No Modifiers,Contradiction,Neutral,FE,Neutral
1088,443,every blond girl is riding the waves,a blond girl is looking at the waves,every,Premise,Subject,Neutral,,Universal,Contradiction,Contradiction,FE,Neutral
1089,443,a blond girl is riding the waves,every blond girl is looking at the waves,every,Hypothesis,Subject,Neutral,,Universal,Contradiction,Neutral,FE,Neutral
1090,443,every blond girl is riding the waves,every blond girl is looking at the waves,every,Both,Subject,Neutral,,Universal,Contradiction,Contradiction,FE,Neutral
1091,443,some blond girl is riding the waves,a blond girl is looking at the waves,some,Premise,Subject,Neutral,,Existential,Neutral,Neutral,FE,Neutral
1092,443,a blond girl is riding the waves,some blond girl is looking at the waves,some,Hypothesis,Subject,Neutral,,Existential,Contradiction,Neutral,FE,Neutral
1093,443,some blond girl is riding the waves,some blond girl is looking at the waves,some,Both,Subject,Neutral,,Existential,Contradiction,Neutral,FE,Neutral
1094,443,at least blond girl is riding the waves,a blond girl is looking at the waves,at least,Premise,Subject,Neutral,,Existential,Neutral,Contradiction,FE,Neutral
1095,443,a blond girl is riding the waves,at least blond girl is looking at the waves,at least,Hypothesis,Subject,Neutral,,Existential,Neutral,Neutral,FE,Neutral
1096,443,at least blond girl is riding the waves,at least blond girl is looking at the waves,at least,Both,Subject,Neutral,,Existential,Contradiction,Contradiction,FE,Neutral
1097,443,not every blond girl is riding the waves,a blond girl is looking at the waves,not every,Premise,Subject,Neutral,,Negation,Neutral,Neutral,FE,Neutral
1098,443,a blond girl is riding the waves,not every blond girl is looking at the waves,not every,Hypothesis,Subject,Neutral,,Negation,Neutral,Neutral,FE,Neutral
1099,443,not every blond girl is riding the waves,not every blond girl is looking at the waves,not every,Both,Subject,Neutral,,Negation,Contradiction,Neutral,FE,Neutral
1100,443,exactly one blond girl is riding the waves,a blond girl is looking at the waves,exactly one,Premise,Subject,Neutral,,Existential,Neutral,Contradiction,FE,Neutral
1101,443,a blond girl is riding the waves,exactly one blond girl is looking at the waves,exactly one,Hypothesis,Subject,Neutral,,Existential,Neutral,Contradiction,FE,Neutral
1102,443,exactly one blond girl is riding the waves,exactly one blond girl is looking at the waves,exactly one,Both,Subject,Neutral,,Existential,Contradiction,Contradiction,FE,Neutral
1103,443,all but one blond girl is riding the waves,a blond girl is looking at the waves,all but one,Premise,Subject,Neutral,,Existential,Neutral,Neutral,FE,Neutral
1104,443,a blond girl is riding the waves,all but one blond girl is looking at the waves,all but one,Hypothesis,Subject,Neutral,,Existential,Contradiction,Contradiction,FE,Neutral
1105,443,all but one blond girl is riding the waves,all but one blond girl is looking at the waves,all but one,Both,Subject,Neutral,,Existential,Contradiction,Contradiction,FE,Neutral
1106,443,everyone of blond girl is riding the waves,a blond girl is looking at the waves,everyone of,Premise,Subject,Neutral,,Universal,Contradiction,Contradiction,FE,Neutral
1107,443,a blond girl is riding the waves,everyone of blond girl is looking at the waves,everyone of,Hypothesis,Subject,Neutral,,Universal,Contradiction,Neutral,FE,Neutral
1108,443,everyone of blond girl is riding the waves,everyone of blond girl is looking at the waves,everyone of,Both,Subject,Neutral,,Universal,Contradiction,Contradiction,FE,Neutral
1109,443,no blond girl is riding the waves,a blond girl is looking at the waves,no,Premise,Subject,Neutral,,Negation,Neutral,RE,FE,Neutral
1110,443,a blond girl is riding the waves,no blond girl is looking at the waves,no,Hypothesis,Subject,Neutral,,Negation,Contradiction,Contradiction,FE,Neutral
1111,443,no blond girl is riding the waves,no blond girl is looking at the waves,no,Both,Subject,Neutral,,Negation,Contradiction,Neutral,FE,Neutral
1112,443,green blond girl is riding the waves,a blond girl is looking at the waves,green,Premise,Subject,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1113,443,a blond girl is riding the waves,green blond girl is looking at the waves,green,Hypothesis,Subject,Neutral,,Adjectives/Adverbs,Contradiction,Neutral,FE,Neutral
1114,443,green blond girl is riding the waves,green blond girl is looking at the waves,green,Both,Subject,Neutral,,Adjectives/Adverbs,Contradiction,Neutral,FE,Neutral
1115,443,happy blond girl is riding the waves,a blond girl is looking at the waves,happy,Premise,Subject,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1116,443,a blond girl is riding the waves,happy blond girl is looking at the waves,happy,Hypothesis,Subject,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1117,443,happy blond girl is riding the waves,happy blond girl is looking at the waves,happy,Both,Subject,Neutral,,Adjectives/Adverbs,Contradiction,Neutral,FE,Neutral
1118,443,sad blond girl is riding the waves,a blond girl is looking at the waves,sad,Premise,Subject,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1119,443,a blond girl is riding the waves,sad blond girl is looking at the waves,sad,Hypothesis,Subject,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1120,443,sad blond girl is riding the waves,sad blond girl is looking at the waves,sad,Both,Subject,Neutral,,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
1121,443,good blond girl is riding the waves,a blond girl is looking at the waves,good,Premise,Subject,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1122,443,a blond girl is riding the waves,good blond girl is looking at the waves,good,Hypothesis,Subject,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1123,443,good blond girl is riding the waves,good blond girl is looking at the waves,good,Both,Subject,Neutral,,Adjectives/Adverbs,Contradiction,Neutral,FE,Neutral
1124,443,bad blond girl is riding the waves,a blond girl is looking at the waves,bad,Premise,Subject,Neutral,,Adjectives/Adverbs,Neutral,Contradiction,FE,Neutral
1125,443,a blond girl is riding the waves,bad blond girl is looking at the waves,bad,Hypothesis,Subject,Neutral,,Adjectives/Adverbs,Contradiction,Neutral,FE,Neutral
1126,443,bad blond girl is riding the waves,bad blond girl is looking at the waves,bad,Both,Subject,Neutral,,Adjectives/Adverbs,Contradiction,Neutral,FE,Neutral
1128,443,a blond girl is not riding the waves,a blond girl is looking at the waves,not,Premise,Verb,Neutral,,Negation,RE,RE,FE,Neutral
1129,443,a blond girl is riding the waves,a blond girl is not looking at the waves,not,Hypothesis,Verb,Neutral,,Negation,Contradiction,Contradiction,FE,Neutral
1130,443,a blond girl is not riding the waves,a blond girl is not looking at the waves,not,Both,Verb,Neutral,,Negation,Contradiction,Neutral,FE,Neutral
1131,443,a blond girl is abnormally riding the waves,a blond girl is looking at the waves,abnormally,Premise,Verb,Neutral,,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
1132,443,a blond girl is riding the waves,a blond girl is abnormally looking at the waves,abnormally,Hypothesis,Verb,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1133,443,a blond girl is abnormally riding the waves,a blond girl is abnormally looking at the waves,abnormally,Both,Verb,Neutral,,Adjectives/Adverbs,Neutral,Contradiction,FE,Neutral
1134,443,a blond girl is elegantly riding the waves,a blond girl is looking at the waves,elegantly,Premise,Verb,Neutral,,Adjectives/Adverbs,Contradiction,Neutral,FE,Neutral
1135,443,a blond girl is riding the waves,a blond girl is elegantly looking at the waves,elegantly,Hypothesis,Verb,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1136,443,a blond girl is elegantly riding the waves,a blond girl is elegantly looking at the waves,elegantly,Both,Verb,Neutral,,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
1137,443,a blond girl is always riding the waves,a blond girl is looking at the waves,always,Premise,Verb,Neutral,,Universal,Neutral,Contradiction,FE,Neutral
1138,443,a blond girl is riding the waves,a blond girl is always looking at the waves,always,Hypothesis,Verb,Neutral,,Universal,Neutral,Neutral,FE,Neutral
1139,443,a blond girl is always riding the waves,a blond girl is always looking at the waves,always,Both,Verb,Neutral,,Universal,Neutral,Contradiction,FE,Neutral
1140,443,a blond girl is never riding the waves,a blond girl is looking at the waves,never,Premise,Verb,Neutral,,Universal,Neutral,Neutral,FE,Neutral
1141,443,a blond girl is riding the waves,a blond girl is never looking at the waves,never,Hypothesis,Verb,Neutral,,Universal,Contradiction,Contradiction,FE,Neutral
1142,443,a blond girl is never riding the waves,a blond girl is never looking at the waves,never,Both,Verb,Neutral,,Universal,Contradiction,Contradiction,FE,Neutral
1144,443,A blond girl is riding the good waves,"A blond girl is looking at the waves
",good,Premise,Object,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1145,443,A blond girl is riding the waves,A blond girl is looking at the good waves,good,Hypothesis,Object,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1146,443,A blond girl is riding the good waves,A blond girl is looking at the good waves,good,Both,Object,Neutral,,Adjectives/Adverbs,Neutral,Contradiction,FE,Neutral
1147,443,A blond girl is riding all but one waves,"A blond girl is looking at the waves
",all but one,Premise,Object,Neutral,,Existential,Neutral,Neutral,FE,Neutral
1148,443,A blond girl is riding the waves,A blond girl is looking at all but one waves,all but one,Hypothesis,Object,Neutral,,Existential,Contradiction,Neutral,FE,Neutral
1149,443,A blond girl is riding all but one waves,A blond girl is looking at all but one waves,all but one,Both,Object,Neutral,,Existential,Contradiction,Contradiction,FE,Neutral
1150,443,A blond girl is riding every waves,"A blond girl is looking at the waves
",every,Premise,Object,Neutral,,Universal,Neutral,Neutral,FE,Neutral
1151,443,A blond girl is riding the waves,A blond girl is looking at every waves,every,Hypothesis,Object,Neutral,,Universal,Neutral,Neutral,FE,Neutral
1152,443,A blond girl is riding every waves,A blond girl is looking at every waves,every,Both,Object,Neutral,,Universal,Neutral,Neutral,FE,Neutral
1153,443,A blond girl is riding the bad waves,"A blond girl is looking at the waves
",bad,Premise,Object,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1154,443,A blond girl is riding the waves,A blond girl is looking at the bad waves,bad,Hypothesis,Object,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1155,443,A blond girl is riding the bad waves,A blond girl is looking at the bad waves,bad,Both,Object,Neutral,,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
1156,443,A blond girl is riding the green waves,"A blond girl is looking at the waves
",green,Premise,Object,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1157,443,A blond girl is riding the waves,A blond girl is looking at the green waves,green,Hypothesis,Object,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1158,443,A blond girl is riding the green waves,A blond girl is looking at the green waves,green,Both,Object,Neutral,,Adjectives/Adverbs,Contradiction,Neutral,FE,Neutral
1159,443,A blond girl is riding the happy waves,"A blond girl is looking at the waves
",happy,Premise,Object,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1160,443,A blond girl is riding the waves,A blond girl is looking at the happy waves,happy,Hypothesis,Object,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1161,443,A blond girl is riding the happy waves,A blond girl is looking at the happy waves,happy,Both,Object,Neutral,,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
1162,443,A blond girl is riding the an abnormal waves,"A blond girl is looking at the waves
",an abnormal,Premise,Object,Neutral,,Adjectives/Adverbs,Contradiction,Neutral,FE,Neutral
1163,443,A blond girl is riding the waves,A blond girl is looking at the an abnormal waves,an abnormal,Hypothesis,Object,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1164,443,A blond girl is riding the an abnormal waves,A blond girl is looking at the an abnormal waves,an abnormal,Both,Object,Neutral,,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
1165,443,A blond girl is riding the sad waves,"A blond girl is looking at the waves
",sad,Premise,Object,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1166,443,A blond girl is riding the waves,A blond girl is looking at the sad waves,sad,Hypothesis,Object,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1167,443,A blond girl is riding the sad waves,A blond girl is looking at the sad waves,sad,Both,Object,Neutral,,Adjectives/Adverbs,Contradiction,Neutral,FE,Neutral
1168,443,A blond girl is riding no waves,"A blond girl is looking at the waves
",no,Premise,Object,Neutral,,Negation,Neutral,Neutral,FE,Neutral
1169,443,A blond girl is riding the waves,A blond girl is looking at no waves,no,Hypothesis,Object,Neutral,,Negation,Contradiction,Contradiction,FE,Neutral
1170,443,A blond girl is riding no waves,A blond girl is looking at no waves,no,Both,Object,Neutral,,Negation,Neutral,Contradiction,FE,Neutral
1171,443,A blond girl is riding some waves,"A blond girl is looking at the waves
",some,Premise,Object,Neutral,,Existential,Neutral,Neutral,FE,Neutral
1172,443,A blond girl is riding the waves,A blond girl is looking at some waves,some,Hypothesis,Object,Neutral,,Existential,Contradiction,Neutral,FE,Neutral
1173,443,A blond girl is riding some waves,A blond girl is looking at some waves,some,Both,Object,Neutral,,Existential,Contradiction,Contradiction,FE,Neutral
1174,443,A blond girl is riding exactly one waves,"A blond girl is looking at the waves
",exactly one,Premise,Object,Neutral,,Existential,Neutral,Neutral,FE,Neutral
1175,443,A blond girl is riding the waves,A blond girl is looking at exactly one waves,exactly one,Hypothesis,Object,Neutral,,Existential,Neutral,Contradiction,FE,Neutral
1176,443,A blond girl is riding exactly one waves,A blond girl is looking at exactly one waves,exactly one,Both,Object,Neutral,,Existential,Neutral,Contradiction,FE,Neutral
1177,443,A blond girl is riding an elegant waves,"A blond girl is looking at the waves
",an elegant,Premise,Object,Neutral,,Adjectives/Adverbs,Contradiction,Neutral,FE,Neutral
1178,443,A blond girl is riding the waves,A blond girl is looking at an elegant waves,an elegant,Hypothesis,Object,Neutral,,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
1179,443,A blond girl is riding an elegant waves,A blond girl is looking at an elegant waves,an elegant,Both,Object,Neutral,,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
1180,342,a girl with a black bag is on a crowded train,a cramped black train is on the bag of a girl,NONE,NONE,NONE,Neutral,,No Modifiers,FE,RE,FE,Neutral
1181,342,every girl with black bag is on a crowded train,a cramped black train is on the bag of a girl,every,Premise,Subject,Neutral,,Universal,FE,FE,FE,Neutral
1182,342,a girl with a black bag is on a crowded train,every cramped black train is on the bag of a girl,every,Hypothesis,Subject,Neutral,,Universal,RE,RE,FE,Neutral
1183,342,every girl with black bag is on a crowded train,every cramped black train is on the bag of a girl,every,Both,Subject,Neutral,,Universal,FE,RE,FE,Neutral
1184,342,some girl with black bag is on a crowded train,a cramped black train is on the bag of a girl,some,Premise,Subject,Neutral,,Existential,FE,FE,FE,Neutral
1185,342,a girl with a black bag is on a crowded train,some cramped black train is on the bag of a girl,some,Hypothesis,Subject,Neutral,,Existential,FE,RE,FE,Neutral
1186,342,some girl with black bag is on a crowded train,some cramped black train is on the bag of a girl,some,Both,Subject,Neutral,,Existential,FE,FE,FE,Neutral
1187,342,at least  girl with black bag is on a crowded train,a cramped black train is on the bag of a girl,at least,Premise,Subject,Neutral,,Existential,FE,FE,FE,Neutral
1188,342,a girl with a black bag is on a crowded train,at least cramped black train is on the bag of a girl,at least,Hypothesis,Subject,Neutral,,Existential,FE,RE,FE,Neutral
1189,342,at least girl with black bag is on a crowded train,at least cramped black train is on the bag of a girl,at least,Both,Subject,Neutral,,Existential,FE,FE,FE,Neutral
1190,342,not every girl with black bag is on a crowded train,a cramped black train is on the bag of a girl,not every,Premise,Subject,Neutral,,Negation,FE,Contradiction,FE,Neutral
1191,342,a girl with a black bag is on a crowded train,not every cramped black train is on the bag of a girl,not every,Hypothesis,Subject,Neutral,,Negation,RE,RE,FE,Neutral
1192,342,not every girl with black bag is on a crowded train,not every cramped black train is on the bag of a girl,not every,Both,Subject,Neutral,,Negation,FE,FE,FE,Neutral
1193,342,exactly one girl with black bag is on a crowded train,a cramped black train is on the bag of a girl,exactly one,Premise,Subject,Neutral,,Existential,FE,FE,FE,Neutral
1194,342,a girl with a black bag is on a crowded train,exactly one cramped black train is on the bag of a girl,exactly one,Hypothesis,Subject,Neutral,,Existential,FE,Contradiction,FE,Neutral
1195,342,exactly one girl with black bag is on a crowded train,exactly one cramped black train is on the bag of a girl,exactly one,Both,Subject,Neutral,,Existential,FE,RE,FE,Neutral
1196,342,all but one girl with black bag is on a crowded train,a cramped black train is on the bag of a girl,all but one,Premise,Subject,Neutral,,Existential,FE,Neutral,FE,Neutral
1197,342,a girl with a black bag is on a crowded train,all but one cramped black train is on the bag of a girl,all but one,Hypothesis,Subject,Neutral,,Existential,Contradiction,RE,FE,Neutral
1198,342,all but one girl with black bag is on a crowded train,all but one cramped black train is on the bag of a girl,all but one,Both,Subject,Neutral,,Existential,FE,RE,FE,Neutral
1199,342,everyone of the girls with black bag is on a crowded train,a cramped black train is on the bag of a girl,everyone of,Premise,Subject,Neutral,,Universal,FE,FE,FE,Neutral
1200,342,a girl with a black bag is on a crowded train,everyone of cramped black trains is on the bag of a girl,everyone of,Hypothesis,Subject,Neutral,,Universal,RE,RE,FE,Neutral
1201,342,everyone of girl with black bag is on a crowded train,everyone of cramped black trains is on the bag of a girl,everyone of,Both,Subject,Neutral,,Universal,RE,RE,FE,Neutral
1202,342,no girl with black bag is on a crowded train,a cramped black train is on the bag of a girl,no,Premise,Subject,Neutral,,Negation,FE,Contradiction,FE,Neutral
1203,342,a girl with a black bag is on a crowded train,no cramped black train is on the bag of a girl,no,Hypothesis,Subject,Neutral,,Negation,Contradiction,Contradiction,FE,Neutral
1204,342,no girl with black bag is on a crowded train,no cramped black train is on the bag of a girl,no,Both,Subject,Neutral,,Negation,FE,FE,FE,Neutral
1205,342,a green girl with black bag is on a crowded train,a cramped black train is on the bag of a girl,green,Premise,Subject,Neutral,,Adjectives/Adverbs,FE,Neutral,FE,Neutral
1206,342,a girl with a black bag is on a crowded train,green cramped black train is on the bag of a girl,green,Hypothesis,Subject,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1207,342,a green girl with black bag is on a crowded train,green cramped black train is on the bag of a girl,green,Both,Subject,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1208,342,a happy girl with black bag is on a crowded train,a cramped black train is on the bag of a girl,happy,Premise,Subject,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1209,342,a girl with a black bag is on a crowded train,happy cramped black train is on the bag of a girl,happy,Hypothesis,Subject,Neutral,,Adjectives/Adverbs,RE,RE,FE,Neutral
1210,342,a happy girl with black bag is on a crowded train,happy cramped black train is on the bag of a girl,happy,Both,Subject,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1211,342,a sad girl with black bag is on a crowded train,a cramped black train is on the bag of a girl,sad,Premise,Subject,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1212,342,a girl with a black bag is on a crowded train,sad cramped black train is on the bag of a girl,sad,Hypothesis,Subject,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1213,342,a sad girl with black bag is on a crowded train,sad cramped black train is on the bag of a girl,sad,Both,Subject,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1214,342,a good girl with black bag is on a crowded train,a cramped black train is on the bag of a girl,good,Premise,Subject,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1215,342,a girl with a black bag is on a crowded train,good cramped black train is on the bag of a girl,good,Hypothesis,Subject,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1216,342,a good girl with black bag is on a crowded train,good cramped black train is on the bag of a girl,good,Both,Subject,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1217,342,a bad girl with black bag is on a crowded train,a cramped black train is on the bag of a girl,bad,Premise,Subject,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1218,342,a girl with a black bag is on a crowded train,bad cramped black train is on the bag of a girl,bad,Hypothesis,Subject,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1219,342,a bad girl with bad black bag is on a crowded train,bad cramped black train is on the bag of a girl,bad,Both,Subject,Neutral,,Adjectives/Adverbs,FE,FE,FE,Neutral
1221,342,a girl with a black bag is not on a crowded train,a cramped black train is on the bag of a girl,not,Premise,Verb,Neutral,,Negation,Contradiction,Contradiction,FE,Neutral
1222,342,a girl with a black bag is on a crowded train,a cramped black train is not on the bag of a girl,not,Hypothesis,Verb,Neutral,,Negation,Contradiction,Contradiction,FE,Neutral
1223,342,a girl with a black bag is not on a crowded train,a cramped black train not is on the bag of a girl,not,Both,Verb,Neutral,,Negation,FE,FE,FE,Neutral
1224,342,a girl with a black bag is abnormally on a crowded train,a cramped black train is on the bag of a girl,abnormally,Premise,Verb,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
1225,342,a girl with a black bag is on a crowded train,a cramped black train is abnormally on the bag of a girl,abnormally,Hypothesis,Verb,Neutral,,Adjectives/Adverbs,FE,RE,FE,Neutral
